Dealer Billing Statement for: April 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Fort Worth Dealership Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/14/2026,17914,1/14/2026,8/14/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H97TL017914,A7870,"$66,543.40 ","$66,543.40 ",$0.00 ,,"($66,543.40)",$0.00 ,"($66,543.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$192.72 ,$0.00 ,$0.00 ,$0.00 ,$192.72 ,$901.07 ,"$46,580.38 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/6/2026,18544,1/6/2026,8/6/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H4XTL018544,,"$57,870.00 ","$57,870.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$57,870.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$239.43 ,$0.00 ,$0.00 ,$0.00 ,$239.43 ,$919.75 ,"$57,870.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/14/2026,18622,4/14/2026,11/14/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H56TL018622,,"$47,431.60 ",$0.00 ,"$47,431.60 ",4/14/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$111.20 ,$0.00 ,$0.00 ,$0.00 ,$111.20 ,$111.20 ,"$26,877.91 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/20/2026,18945,4/20/2026,11/20/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H85TL018945,,"$54,019.00 ",$0.00 ,"$54,019.00 ",4/20/2026,$0.00 ,$0.00 ,"$54,019.00 ","$54,019.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$81.95 ,$0.00 ,$0.00 ,$0.00 ,$81.95 ,$81.95 ,"$19,806.97 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/21/2026,19400,4/21/2026,11/21/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H72TL019400,,"$52,123.00 ",$0.00 ,"$52,123.00 ",4/21/2026,$0.00 ,$0.00 ,"$52,123.00 ","$52,123.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$71.88 ,$0.00 ,$0.00 ,$0.00 ,$71.88 ,$71.88 ,"$17,374.33 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/17/2026,19408,4/17/2026,11/17/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H77TL019408,A8181,"$52,123.00 ",$0.00 ,"$52,123.00 ",4/17/2026,"($52,123.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$35.94 ,$0.00 ,$0.00 ,$0.00 ,$35.94 ,$35.94 ,"$8,687.17 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/20/2026,19705,4/20/2026,11/20/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H63TL019705,,"$50,186.20 ",$0.00 ,"$50,186.20 ",4/20/2026,$0.00 ,$0.00 ,"$50,186.20 ","$50,186.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$76.13 ,$0.00 ,$0.00 ,$0.00 ,$76.13 ,$76.13 ,"$18,401.61 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/30/2026,19995,4/30/2026,11/30/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H65TL019995,,"$50,186.20 ",$0.00 ,"$50,186.20 ",4/30/2026,$0.00 ,$0.00 ,"$50,186.20 ","$50,186.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$6.92 ,$0.00 ,$0.00 ,$0.00 ,$6.92 ,$6.92 ,"$1,672.87 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/30/2026,20111,4/30/2026,11/30/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H43TL020111,,"$45,993.70 ",$0.00 ,"$45,993.70 ",4/30/2026,$0.00 ,$0.00 ,"$45,993.70 ","$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$6.34 ,$0.00 ,$0.00 ,$0.00 ,$6.34 ,$6.34 ,"$1,533.12 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/30/2026,20502,4/30/2026,11/30/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H56TL020502,,"$47,431.60 ",$0.00 ,"$47,431.60 ",4/30/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$6.54 ,$0.00 ,$0.00 ,$0.00 ,$6.54 ,$6.54 ,"$1,581.05 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/30/2026,20570,4/30/2026,11/30/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H89TL020570,,"$54,019.00 ",$0.00 ,"$54,019.00 ",4/30/2026,$0.00 ,$0.00 ,"$54,019.00 ","$54,019.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.45 ,$0.00 ,$0.00 ,$0.00 ,$7.45 ,$7.45 ,"$1,800.63 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/4/2026,22502,2/4/2026,9/4/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H07TL022502,,"$60,671.20 ","$60,671.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$720.01 ,"$60,671.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,22524,2/23/2026,9/23/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H98TL022524,,"$66,643.40 ","$66,643.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$66,643.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$275.73 ,$0.00 ,$0.00 ,$0.00 ,$275.73 ,$616.04 ,"$66,643.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/6/2026,23021,2/6/2026,9/6/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H07TL023021,,"$60,671.20 ","$60,671.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$703.26 ,"$60,671.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,24575,2/23/2026,9/23/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H83TL024575,,"$64,767.40 ","$64,767.40 ",$0.00 ,,"($64,767.40)",$0.00 ,"($64,767.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$187.58 ,$0.00 ,$0.00 ,$0.00 ,$187.58 ,$518.30 ,"$45,337.18 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,24951,3/4/2026,10/4/2027,2026 Acura MDX,Automobile,MDX,5J8YE1H94TL024951,A7968,"$66,643.40 ","$66,643.40 ",$0.00 ,,"($66,643.40)",$0.00 ,"($66,643.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$45.95 ,$0.00 ,$0.00 ,$0.00 ,$45.95 ,$303.44 ,"$11,107.23 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,25694,3/2/2026,10/2/2027,2026 Acura ACURAMDXSHWD,Automobile,ACURAMDXSHWD,5J8YE1H3XTL025694,,"$54,665.20 ","$54,665.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$54,665.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$226.17 ,$0.00 ,$0.00 ,$0.00 ,$226.17 ,$452.47 ,"$54,665.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,25868,3/2/2026,10/2/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H81TL025868,,"$64,202.20 ","$64,202.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,202.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$265.63 ,$0.00 ,$0.00 ,$0.00 ,$265.63 ,$531.41 ,"$64,202.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,26391,3/2/2026,10/2/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H47TL026391,,"$57,970.00 ","$57,970.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$57,970.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$239.84 ,$0.00 ,$0.00 ,$0.00 ,$239.84 ,$479.82 ,"$57,970.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,26588,3/16/2026,10/16/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H80TL026588,A8045,"$64,767.40 ","$64,767.40 ",$0.00 ,,"($64,767.40)",$0.00 ,"($64,767.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.93 ,$0.00 ,$0.00 ,$0.00 ,$8.93 ,$151.93 ,"$2,158.91 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,26592,3/26/2026,10/26/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H82TL026592,,"$64,767.40 ","$64,767.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$321.58 ,"$64,767.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/5/2026,26722,3/5/2026,10/5/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H9XTL026722,,"$66,643.40 ","$66,643.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$66,643.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$275.73 ,$0.00 ,$0.00 ,$0.00 ,$275.73 ,$524.03 ,"$66,643.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,26766,3/25/2026,10/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H89TL026766,,"$64,767.40 ","$64,767.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$330.52 ,"$64,767.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,26792,3/16/2026,10/16/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H8XTL026792,,"$64,767.40 ","$64,767.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$410.96 ,"$64,767.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/17/2026,27113,3/17/2026,10/17/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H82TL027113,,"$64,767.40 ","$64,767.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$402.02 ,"$64,767.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27465,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H44TL027465,,"$57,404.80 ","$57,404.80 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$57,404.80 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$237.50 ,$0.00 ,$0.00 ,$0.00 ,$237.50 ,$300.87 ,"$57,404.80 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27505,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H97TL027505,A8068,"$66,643.40 ","$66,643.40 ",$0.00 ,,"($66,643.40)",$0.00 ,"($66,643.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$266.54 ,$0.00 ,$0.00 ,$0.00 ,$266.54 ,$340.11 ,"$64,421.95 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27694,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H84TL027694,,"$64,202.20 ","$64,202.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,202.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$265.63 ,$0.00 ,$0.00 ,$0.00 ,$265.63 ,$336.50 ,"$64,202.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27695,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H86TL027695,,"$64,202.20 ","$64,202.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,202.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$265.63 ,$0.00 ,$0.00 ,$0.00 ,$265.63 ,$336.50 ,"$64,202.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27711,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H80TL027711,A8069,"$64,202.20 ","$64,202.20 ",$0.00 ,,"($64,202.20)",$0.00 ,"($64,202.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$177.08 ,$0.00 ,$0.00 ,$0.00 ,$177.08 ,$247.95 ,"$42,801.47 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/19/2026,27793,3/19/2026,10/19/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H86TL027793,A8052,"$64,767.40 ","$64,767.40 ",$0.00 ,,"($64,767.40)",$0.00 ,"($64,767.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$259.03 ,$0.00 ,$0.00 ,$0.00 ,$259.03 ,$375.22 ,"$62,608.49 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27827,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H88TL027827,A8083,"$64,767.40 ","$64,767.40 ",$0.00 ,,"($64,767.40)",$0.00 ,"($64,767.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$107.19 ,$0.00 ,$0.00 ,$0.00 ,$107.19 ,$178.69 ,"$25,906.96 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27850,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H83TL027850,,"$64,767.40 ","$64,767.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$339.46 ,"$64,767.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/31/2026,27863,3/31/2026,10/31/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H81TL027863,,"$64,767.40 ","$64,767.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$276.90 ,"$64,767.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,27867,3/25/2026,10/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H89TL027867,,"$64,767.40 ","$64,767.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$330.52 ,"$64,767.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27981,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H87TL027981,,"$64,767.40 ","$64,767.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$339.46 ,"$64,767.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/19/2026,28204,3/19/2026,10/19/2027,2026 Acura ACURAMDXSHWD,Automobile,ACURAMDXSHWD,5J8YE1H34TL028204,,"$54,100.00 ","$54,100.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$54,100.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$223.83 ,$0.00 ,$0.00 ,$0.00 ,$223.83 ,$320.88 ,"$54,100.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,28272,3/26/2026,10/26/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H85TL028272,,"$64,202.20 ","$64,202.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,202.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$265.63 ,$0.00 ,$0.00 ,$0.00 ,$265.63 ,$318.79 ,"$64,202.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/14/2026,28454,4/14/2026,11/14/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H08TL028454,,"$60,671.20 ",$0.00 ,"$60,671.20 ",4/14/2026,$0.00 ,$0.00 ,"$60,671.20 ","$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$142.24 ,$0.00 ,$0.00 ,$0.00 ,$142.24 ,$142.24 ,"$34,380.35 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/19/2026,28553,3/19/2026,10/19/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H0XTL028553,A8060,"$60,671.20 ","$60,671.20 ",$0.00 ,,"($60,671.20)",$0.00 ,"($60,671.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$16.73 ,$0.00 ,$0.00 ,$0.00 ,$16.73 ,$125.57 ,"$4,044.75 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,28642,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H81TL028642,A8099,"$64,767.40 ","$64,767.40 ",$0.00 ,,"($64,767.40)",$0.00 ,"($64,767.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$62.53 ,$0.00 ,$0.00 ,$0.00 ,$62.53 ,$134.03 ,"$15,112.39 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,28720,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H03TL028720,,"$60,671.20 ","$60,671.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$318.00 ,"$60,671.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,28741,3/25/2026,10/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H00TL028741,,"$60,671.20 ","$60,671.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$309.62 ,"$60,671.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,29213,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H85TL029213,,"$64,767.40 ","$64,767.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$339.46 ,"$64,767.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,29272,3/27/2026,10/27/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H43TL029272,A8086,"$57,970.00 ","$57,970.00 ",$0.00 ,,"($57,970.00)",$0.00 ,"($57,970.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$159.89 ,$0.00 ,$0.00 ,$0.00 ,$159.89 ,$199.89 ,"$38,646.67 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,29357,3/26/2026,10/26/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H87TL029357,,"$64,767.40 ","$64,767.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$0.00 ,$0.00 ,$0.00 ,$267.96 ,$321.58 ,"$64,767.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/31/2026,29452,3/31/2026,10/31/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H45TL029452,,"$57,970.00 ","$57,970.00 ",$0.00 ,,"($57,970.00)",$0.00 ,"($57,970.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$159.89 ,$0.00 ,$0.00 ,$0.00 ,$159.89 ,$167.89 ,"$38,646.67 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,29529,3/25/2026,10/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H99TL029529,,"$66,643.40 ","$66,643.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$66,643.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$275.73 ,$0.00 ,$0.00 ,$0.00 ,$275.73 ,$340.10 ,"$66,643.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,29960,3/27/2026,10/27/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H06TL029960,,"$60,671.20 ","$60,671.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$292.88 ,"$60,671.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,29996,3/27/2026,10/27/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H05TL029996,,"$60,671.20 ","$60,671.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$0.00 ,$0.00 ,$0.00 ,$251.02 ,$292.88 ,"$60,671.20 "
