Dealer Billing Statement for: March 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Fort Worth Dealership Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,27981,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H87TL027981,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/24/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$71.50 ,$0.00 ,$0.00 ,$0.00 ,$71.50 ,$71.50 ,"$16,714.17 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/19/2026,28204,3/19/2026,10/19/2027,2026 Acura ACURAMDXSHWD,Automobile,ACURAMDXSHWD,5J8YE1H34TL028204,,"$54,100.00 ",$0.00 ,"$54,100.00 ",3/19/2026,$0.00 ,$0.00 ,"$54,100.00 ","$54,100.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$97.05 ,$0.00 ,$0.00 ,$0.00 ,$97.05 ,$97.05 ,"$22,687.10 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,28272,3/26/2026,10/26/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H85TL028272,,"$64,202.20 ",$0.00 ,"$64,202.20 ",3/26/2026,$0.00 ,$0.00 ,"$64,202.20 ","$64,202.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$53.16 ,$0.00 ,$0.00 ,$0.00 ,$53.16 ,$53.16 ,"$12,426.23 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/19/2026,28553,3/19/2026,10/19/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H0XTL028553,,"$60,671.20 ",$0.00 ,"$60,671.20 ",3/19/2026,$0.00 ,$0.00 ,"$60,671.20 ","$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$108.84 ,$0.00 ,$0.00 ,$0.00 ,$108.84 ,$108.84 ,"$25,442.76 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,28642,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H81TL028642,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/24/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$71.50 ,$0.00 ,$0.00 ,$0.00 ,$71.50 ,$71.50 ,"$16,714.17 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,28720,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H03TL028720,,"$60,671.20 ",$0.00 ,"$60,671.20 ",3/24/2026,$0.00 ,$0.00 ,"$60,671.20 ","$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$66.98 ,$0.00 ,$0.00 ,$0.00 ,$66.98 ,$66.98 ,"$15,657.08 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,28741,3/25/2026,10/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H00TL028741,,"$60,671.20 ",$0.00 ,"$60,671.20 ",3/25/2026,$0.00 ,$0.00 ,"$60,671.20 ","$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$58.60 ,$0.00 ,$0.00 ,$0.00 ,$58.60 ,$58.60 ,"$13,699.95 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,29213,3/24/2026,10/24/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H85TL029213,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/24/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$71.50 ,$0.00 ,$0.00 ,$0.00 ,$71.50 ,$71.50 ,"$16,714.17 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,29272,3/27/2026,10/27/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H43TL029272,,"$57,970.00 ",$0.00 ,"$57,970.00 ",3/27/2026,$0.00 ,$0.00 ,"$57,970.00 ","$57,970.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$40.00 ,$0.00 ,$0.00 ,$0.00 ,$40.00 ,$40.00 ,"$9,350.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,29357,3/26/2026,10/26/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H87TL029357,,"$64,767.40 ",$0.00 ,"$64,767.40 ",3/26/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$53.62 ,$0.00 ,$0.00 ,$0.00 ,$53.62 ,$53.62 ,"$12,535.63 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/31/2026,29452,3/31/2026,10/31/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H45TL029452,,"$57,970.00 ",$0.00 ,"$57,970.00 ",3/31/2026,$0.00 ,$0.00 ,"$57,970.00 ","$57,970.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.00 ,$0.00 ,$0.00 ,$0.00 ,$8.00 ,$8.00 ,"$1,870.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,29529,3/25/2026,10/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H99TL029529,,"$66,643.40 ",$0.00 ,"$66,643.40 ",3/25/2026,$0.00 ,$0.00 ,"$66,643.40 ","$66,643.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$64.37 ,$0.00 ,$0.00 ,$0.00 ,$64.37 ,$64.37 ,"$15,048.51 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,29960,3/27/2026,10/27/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H06TL029960,,"$60,671.20 ",$0.00 ,"$60,671.20 ",3/27/2026,$0.00 ,$0.00 ,"$60,671.20 ","$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$41.86 ,$0.00 ,$0.00 ,$0.00 ,$41.86 ,$41.86 ,"$9,785.68 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,29996,3/27/2026,10/27/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H05TL029996,,"$60,671.20 ",$0.00 ,"$60,671.20 ",3/27/2026,$0.00 ,$0.00 ,"$60,671.20 ","$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$41.86 ,$0.00 ,$0.00 ,$0.00 ,$41.86 ,$41.86 ,"$9,785.68 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,29998,3/27/2026,10/27/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H09TL029998,,"$60,671.20 ",$0.00 ,"$60,671.20 ",3/27/2026,$0.00 ,$0.00 ,"$60,671.20 ","$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$41.86 ,$0.00 ,$0.00 ,$0.00 ,$41.86 ,$41.86 ,"$9,785.68 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,700371,3/9/2026,10/9/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H71TM700371,,"$44,561.20 ",$0.00 ,"$44,561.20 ",3/9/2026,$0.00 ,$0.00 ,"$44,561.20 ","$44,561.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$0.00 ,$0.00 ,$0.00 ,$141.43 ,$141.43 ,"$33,061.54 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,700377,2/12/2026,9/12/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H72TM700377,A7923,"$44,561.20 ","$44,561.20 ",$0.00 ,,"($44,561.20)",$0.00 ,"($44,561.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$61.49 ,$0.00 ,$0.00 ,$0.00 ,$61.49 ,$166.10 ,"$14,374.58 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/6/2026,700384,1/6/2026,8/6/2027,2026 Acura ACURAADXA-ECA,Automobile,ACURAADXA-ECA,3HDSA1H77TM700384,,"$42,545.20 ","$42,545.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$42,545.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$182.01 ,$0.00 ,$0.00 ,$0.00 ,$182.01 ,$500.17 ,"$42,545.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/12/2026,700506,1/12/2026,8/12/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H3XTM700506,A7851,"$36,051.00 ","$36,051.00 ",$0.00 ,,"($36,051.00)",$0.00 ,"($36,051.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$54.73 ,$0.00 ,$0.00 ,$0.00 ,$54.73 ,$294.29 ,"$12,792.29 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/4/2026,700526,2/4/2026,9/4/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H53TM700526,A7890,"$38,122.00 ","$38,122.00 ",$0.00 ,,"($38,122.00)",$0.00 ,"($38,122.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$57.87 ,$0.00 ,$0.00 ,$0.00 ,$57.87 ,$189.48 ,"$13,527.16 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,700561,3/4/2026,10/4/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H55TM700561,,"$38,122.00 ",$0.00 ,"$38,122.00 ",3/4/2026,$0.00 ,$0.00 ,"$38,122.00 ","$38,122.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$147.29 ,$0.00 ,$0.00 ,$0.00 ,$147.29 ,$147.29 ,"$34,432.77 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/6/2026,700616,1/6/2026,8/6/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H57TM700616,,"$39,942.00 ","$39,942.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$39,942.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$170.87 ,$0.00 ,$0.00 ,$0.00 ,$170.87 ,$469.56 ,"$39,942.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,700674,2/13/2026,9/13/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H78TM700674,,"$43,985.20 ","$43,985.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$43,985.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$188.16 ,$0.00 ,$0.00 ,$0.00 ,$188.16 ,$285.34 ,"$43,985.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,700694,3/9/2026,10/9/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H34TM700694,A8027,"$35,575.00 ",$0.00 ,"$35,575.00 ",3/9/2026,"($35,575.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$68.73 ,$0.00 ,$0.00 ,$0.00 ,$68.73 ,$68.73 ,"$16,066.13 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/3/2026,700820,3/3/2026,10/3/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H53TM700820,A8006,"$38,122.00 ",$0.00 ,"$38,122.00 ",3/3/2026,"($38,122.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$126.25 ,$0.00 ,$0.00 ,$0.00 ,$126.25 ,$126.25 ,"$29,513.81 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/6/2026,700882,3/6/2026,10/6/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H74TM700882,,"$43,985.20 ",$0.00 ,"$43,985.20 ",3/6/2026,$0.00 ,$0.00 ,"$43,985.20 ","$43,985.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.81 ,$0.00 ,$0.00 ,$0.00 ,$157.81 ,$157.81 ,"$36,890.81 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,700942,3/9/2026,10/9/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H56TM700942,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/9/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$122.82 ,$0.00 ,$0.00 ,$0.00 ,$122.82 ,$122.82 ,"$28,711.42 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/3/2026,700979,2/3/2026,9/3/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H57TM700979,,"$38,698.00 ","$38,698.00 ",$0.00 ,,"($38,698.00)",$0.00 ,"($38,698.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$128.16 ,$0.00 ,$0.00 ,$0.00 ,$128.16 ,$267.10 ,"$29,959.74 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/3/2026,700997,2/3/2026,9/3/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H59TM700997,,"$38,698.00 ","$38,698.00 ",$0.00 ,,"($38,698.00)",$0.00 ,"($38,698.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$128.16 ,$0.00 ,$0.00 ,$0.00 ,$128.16 ,$267.10 ,"$29,959.74 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,700998,3/4/2026,10/4/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H50TM700998,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/4/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$149.52 ,$0.00 ,$0.00 ,$0.00 ,$149.52 ,$149.52 ,"$34,953.03 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,701021,2/12/2026,9/12/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H50TM701021,,"$38,698.00 ","$38,698.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$165.54 ,$0.00 ,$0.00 ,$0.00 ,$165.54 ,$256.39 ,"$38,698.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/3/2026,701036,3/3/2026,10/3/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H73TM701036,,"$44,561.20 ",$0.00 ,"$44,561.20 ",3/3/2026,$0.00 ,$0.00 ,"$44,561.20 ","$44,561.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$178.32 ,$0.00 ,$0.00 ,$0.00 ,$178.32 ,$178.32 ,"$41,686.28 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701097,3/4/2026,10/4/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H32TM701097,,"$35,575.00 ",$0.00 ,"$35,575.00 ",3/4/2026,$0.00 ,$0.00 ,"$35,575.00 ","$35,575.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$137.45 ,$0.00 ,$0.00 ,$0.00 ,$137.45 ,$137.45 ,"$32,132.26 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/27/2026,701101,2/27/2026,9/27/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H30TM701101,,"$35,575.00 ","$35,575.00 ",$0.00 ,,"($35,575.00)",$0.00 ,"($35,575.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$117.82 ,$0.00 ,$0.00 ,$0.00 ,$117.82 ,$127.65 ,"$27,541.94 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,701248,2/12/2026,9/12/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H56TM701248,A7933,"$38,122.00 ","$38,122.00 ",$0.00 ,,"($38,122.00)",$0.00 ,"($38,122.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$57.87 ,$0.00 ,$0.00 ,$0.00 ,$57.87 ,$147.36 ,"$13,527.16 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,701339,2/12/2026,9/12/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H30TM701339,,"$35,575.00 ","$35,575.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$35,575.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$152.18 ,$0.00 ,$0.00 ,$0.00 ,$152.18 ,$235.69 ,"$35,575.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/17/2026,701400,2/17/2026,9/17/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H58TM701400,,"$38,698.00 ","$38,698.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$165.54 ,$0.00 ,$0.00 ,$0.00 ,$165.54 ,$229.67 ,"$38,698.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701449,3/4/2026,10/4/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H58TM701449,,"$40,618.00 ",$0.00 ,"$40,618.00 ",3/4/2026,$0.00 ,$0.00 ,"$40,618.00 ","$40,618.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$156.94 ,$0.00 ,$0.00 ,$0.00 ,$156.94 ,$156.94 ,"$36,687.23 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,701460,2/13/2026,9/13/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H57TM701460,,"$40,618.00 ","$40,618.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$40,618.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$173.76 ,$0.00 ,$0.00 ,$0.00 ,$173.76 ,$263.50 ,"$40,618.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/26/2026,701469,2/26/2026,9/26/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H50TM701469,,"$38,698.00 ","$38,698.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$165.54 ,$0.00 ,$0.00 ,$0.00 ,$165.54 ,$181.57 ,"$38,698.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,701577,2/23/2026,9/23/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H74TM701577,A7905,"$44,561.20 ","$44,561.20 ",$0.00 ,,"($44,561.20)",$0.00 ,"($44,561.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$61.49 ,$0.00 ,$0.00 ,$0.00 ,$61.49 ,$98.41 ,"$14,374.58 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,701589,3/9/2026,10/9/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H5XTM701589,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/9/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$122.82 ,$0.00 ,$0.00 ,$0.00 ,$122.82 ,$122.82 ,"$28,711.42 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/26/2026,701606,2/26/2026,9/26/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H56TM701606,,"$38,698.00 ","$38,698.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$165.54 ,$0.00 ,$0.00 ,$0.00 ,$165.54 ,$181.57 ,"$38,698.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701612,3/4/2026,10/4/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H51TM701612,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/4/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$149.52 ,$0.00 ,$0.00 ,$0.00 ,$149.52 ,$149.52 ,"$34,953.03 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701627,3/4/2026,10/4/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H53TM701627,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/4/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$149.52 ,$0.00 ,$0.00 ,$0.00 ,$149.52 ,$149.52 ,"$34,953.03 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/4/2026,701651,3/4/2026,10/4/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H50TM701651,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/4/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$149.52 ,$0.00 ,$0.00 ,$0.00 ,$149.52 ,$149.52 ,"$34,953.03 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/5/2026,701671,3/5/2026,10/5/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H56TM701671,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/5/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$144.18 ,$0.00 ,$0.00 ,$0.00 ,$144.18 ,$144.18 ,"$33,704.71 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,701680,3/9/2026,10/9/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H57TM701680,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/9/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$122.82 ,$0.00 ,$0.00 ,$0.00 ,$122.82 ,$122.82 ,"$28,711.42 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/17/2026,701681,3/17/2026,10/17/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H59TM701681,,"$38,698.00 ",$0.00 ,"$38,698.00 ",3/17/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$80.10 ,$0.00 ,$0.00 ,$0.00 ,$80.10 ,$80.10 ,"$18,724.84 "
