Dealer Billing Statement for: February 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Fort Worth Dealership Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/4/2026,22351,2/4/2026,9/4/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H01TL022351,,"$60,671.20 ",$0.00 ,"$60,671.20 ",2/4/2026,$0.00 ,$0.00 ,"$60,671.20 ","$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$209.45 ,$0.00 ,$0.00 ,$0.00 ,$209.45 ,$209.45 ,"$54,170.71 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/4/2026,22502,2/4/2026,9/4/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H07TL022502,,"$60,671.20 ",$0.00 ,"$60,671.20 ",2/4/2026,$0.00 ,$0.00 ,"$60,671.20 ","$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$209.45 ,$0.00 ,$0.00 ,$0.00 ,$209.45 ,$209.45 ,"$54,170.71 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/4/2026,22517,2/4/2026,9/4/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H90TL022517,A7907,"$66,643.40 ",$0.00 ,"$66,643.40 ",2/4/2026,"($66,643.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$119.64 ,$0.00 ,$0.00 ,$0.00 ,$119.64 ,$119.64 ,"$30,941.58 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,22524,2/23/2026,9/23/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H98TL022524,,"$66,643.40 ",$0.00 ,"$66,643.40 ",2/23/2026,$0.00 ,$0.00 ,"$66,643.40 ","$66,643.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$55.22 ,$0.00 ,$0.00 ,$0.00 ,$55.22 ,$55.22 ,"$14,280.73 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/6/2026,22889,2/6/2026,9/6/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H85TL022889,A7917,"$64,767.40 ",$0.00 ,"$64,767.40 ",2/6/2026,"($64,767.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$169.93 ,$0.00 ,$0.00 ,$0.00 ,$169.93 ,$169.93 ,"$43,949.31 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/6/2026,23021,2/6/2026,9/6/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H07TL023021,,"$60,671.20 ",$0.00 ,"$60,671.20 ",2/6/2026,$0.00 ,$0.00 ,"$60,671.20 ","$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$192.70 ,$0.00 ,$0.00 ,$0.00 ,$192.70 ,$192.70 ,"$49,837.06 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,23108,2/13/2026,9/13/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H9XTL023108,,"$66,643.40 ",$0.00 ,"$66,643.40 ",2/13/2026,$0.00 ,$0.00 ,"$66,643.40 ","$66,643.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$147.25 ,$0.00 ,$0.00 ,$0.00 ,$147.25 ,$147.25 ,"$38,081.94 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,23352,2/13/2026,9/13/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H08TL023352,,"$60,671.20 ",$0.00 ,"$60,671.20 ",2/13/2026,$0.00 ,$0.00 ,"$60,671.20 ","$60,671.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$134.05 ,$0.00 ,$0.00 ,$0.00 ,$134.05 ,$134.05 ,"$34,669.26 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/17/2026,23824,2/17/2026,9/17/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H01TL023824,,"$60,106.00 ",$0.00 ,"$60,106.00 ",2/17/2026,$0.00 ,$0.00 ,"$60,106.00 ","$60,106.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$99.60 ,$0.00 ,$0.00 ,$0.00 ,$99.60 ,$99.60 ,"$25,759.71 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/25/2026,24111,2/25/2026,9/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H94TL024111,,"$66,643.40 ",$0.00 ,"$66,643.40 ",2/25/2026,$0.00 ,$0.00 ,"$66,643.40 ","$66,643.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$36.81 ,$0.00 ,$0.00 ,$0.00 ,$36.81 ,$36.81 ,"$9,520.49 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,24575,2/23/2026,9/23/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H83TL024575,,"$64,767.40 ",$0.00 ,"$64,767.40 ",2/23/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$53.66 ,$0.00 ,$0.00 ,$0.00 ,$53.66 ,$53.66 ,"$13,878.73 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/25/2026,24874,2/25/2026,9/25/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H82TL024874,,"$64,767.40 ",$0.00 ,"$64,767.40 ",2/25/2026,$0.00 ,$0.00 ,"$64,767.40 ","$64,767.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$35.78 ,$0.00 ,$0.00 ,$0.00 ,$35.78 ,$35.78 ,"$9,252.49 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,10/23/2025,36264,10/23/2025,5/23/2027,2025 Acura RDX,Automobile,RDX,5J8TC2H40SL036264,A7709,"$45,503.70 ","$45,503.70 ",$0.00 ,,"($45,503.70)",$0.00 ,"($45,503.70)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$119.43 ,$0.00 ,$0.00 ,$0.00 ,$119.43 ,$780.81 ,"$30,877.51 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/14/2026,700021,1/14/2026,8/14/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H56TM700021,,"$38,598.00 ","$38,598.00 ",$0.00 ,,"($38,598.00)",$0.00 ,"($38,598.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$133.28 ,$0.00 ,$0.00 ,$0.00 ,$133.28 ,$229.77 ,"$34,462.50 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,700106,2/12/2026,9/12/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H74TM700106,A7929,"$44,561.20 ",$0.00 ,"$44,561.20 ",2/12/2026,"($44,561.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$49.23 ,$0.00 ,$0.00 ,$0.00 ,$49.23 ,$49.23 ,"$12,731.77 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,700115,2/13/2026,9/13/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H75TM700115,,"$44,561.20 ",$0.00 ,"$44,561.20 ",2/13/2026,"($44,561.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$80.00 ,$0.00 ,$0.00 ,$0.00 ,$80.00 ,$80.00 ,"$20,689.13 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/6/2026,700350,1/6/2026,8/6/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H35TM700350,A7848,"$36,051.00 ","$36,051.00 ",$0.00 ,,"($36,051.00)",$0.00 ,"($36,051.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$49.82 ,$0.00 ,$0.00 ,$0.00 ,$49.82 ,$179.99 ,"$12,875.36 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,700377,2/12/2026,9/12/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H72TM700377,,"$44,561.20 ",$0.00 ,"$44,561.20 ",2/12/2026,$0.00 ,$0.00 ,"$44,561.20 ","$44,561.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$104.61 ,$0.00 ,$0.00 ,$0.00 ,$104.61 ,$104.61 ,"$27,055.01 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/6/2026,700384,1/6/2026,8/6/2027,2026 Acura ACURAADXA-ECA,Automobile,ACURAADXA-ECA,3HDSA1H77TM700384,,"$42,545.20 ","$42,545.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$42,545.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$164.54 ,$0.00 ,$0.00 ,$0.00 ,$164.54 ,$318.16 ,"$42,545.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/6/2026,700408,1/6/2026,8/6/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H79TM700408,A7846,"$44,461.20 ","$44,461.20 ",$0.00 ,,"($44,461.20)",$0.00 ,"($44,461.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$116.68 ,$0.00 ,$0.00 ,$0.00 ,$116.68 ,$277.22 ,"$30,170.10 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/12/2026,700432,1/12/2026,8/12/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H37TM700432,A7858,"$35,475.00 ","$35,475.00 ",$0.00 ,,"($35,475.00)",$0.00 ,"($35,475.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$44.12 ,$0.00 ,$0.00 ,$0.00 ,$44.12 ,$142.65 ,"$11,402.68 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/12/2026,700506,1/12/2026,8/12/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H3XTM700506,,"$36,051.00 ","$36,051.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$36,051.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$139.43 ,$0.00 ,$0.00 ,$0.00 ,$139.43 ,$239.56 ,"$36,051.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/4/2026,700526,2/4/2026,9/4/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H53TM700526,,"$38,122.00 ",$0.00 ,"$38,122.00 ",2/4/2026,$0.00 ,$0.00 ,"$38,122.00 ","$38,122.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$131.61 ,$0.00 ,$0.00 ,$0.00 ,$131.61 ,$131.61 ,"$34,037.50 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,700615,2/12/2026,9/12/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H52TM700615,,"$38,698.00 ",$0.00 ,"$38,698.00 ",2/12/2026,"($38,698.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$74.81 ,$0.00 ,$0.00 ,$0.00 ,$74.81 ,$74.81 ,"$19,349.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/6/2026,700616,1/6/2026,8/6/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H57TM700616,,"$39,942.00 ","$39,942.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$39,942.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$154.47 ,$0.00 ,$0.00 ,$0.00 ,$154.47 ,$298.69 ,"$39,942.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,700674,2/13/2026,9/13/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H78TM700674,,"$43,985.20 ",$0.00 ,"$43,985.20 ",2/13/2026,$0.00 ,$0.00 ,"$43,985.20 ","$43,985.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$97.18 ,$0.00 ,$0.00 ,$0.00 ,$97.18 ,$97.18 ,"$25,134.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,700675,2/12/2026,9/12/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H7XTM700675,,"$43,985.20 ",$0.00 ,"$43,985.20 ",2/12/2026,"($43,985.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$85.04 ,$0.00 ,$0.00 ,$0.00 ,$85.04 ,$85.04 ,"$21,992.60 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,700896,2/13/2026,9/13/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H35TM700896,A7903,"$35,575.00 ",$0.00 ,"$35,575.00 ",2/13/2026,"($35,575.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$68.78 ,$0.00 ,$0.00 ,$0.00 ,$68.78 ,$68.78 ,"$17,787.50 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/4/2026,700932,2/4/2026,9/4/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H53TM700932,,"$38,698.00 ",$0.00 ,"$38,698.00 ",2/4/2026,"($38,698.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$117.57 ,$0.00 ,$0.00 ,$0.00 ,$117.57 ,$117.57 ,"$30,405.57 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/22/2026,700975,1/22/2026,8/22/2027,2026 Acura ACURAADX A,Automobile,ACURAADX A,3HDSA2H34TM700975,A7881,"$37,525.00 ","$37,525.00 ",$0.00 ,,"($37,525.00)",$0.00 ,"($37,525.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$88.12 ,$0.00 ,$0.00 ,$0.00 ,$88.12 ,$140.23 ,"$22,783.04 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/3/2026,700979,2/3/2026,9/3/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H57TM700979,,"$38,698.00 ",$0.00 ,"$38,698.00 ",2/3/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$138.94 ,$0.00 ,$0.00 ,$0.00 ,$138.94 ,$138.94 ,"$35,933.86 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/3/2026,700997,2/3/2026,9/3/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H59TM700997,,"$38,698.00 ",$0.00 ,"$38,698.00 ",2/3/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$138.94 ,$0.00 ,$0.00 ,$0.00 ,$138.94 ,$138.94 ,"$35,933.86 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,701021,2/12/2026,9/12/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H50TM701021,,"$38,698.00 ",$0.00 ,"$38,698.00 ",2/12/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$90.85 ,$0.00 ,$0.00 ,$0.00 ,$90.85 ,$90.85 ,"$23,495.21 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/27/2026,701101,2/27/2026,9/27/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H30TM701101,,"$35,575.00 ",$0.00 ,"$35,575.00 ",2/27/2026,$0.00 ,$0.00 ,"$35,575.00 ","$35,575.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$9.83 ,$0.00 ,$0.00 ,$0.00 ,$9.83 ,$9.83 ,"$2,541.07 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,701246,2/12/2026,9/12/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H52TM701246,A7925,"$38,122.00 ",$0.00 ,"$38,122.00 ",2/12/2026,"($38,122.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$57.91 ,$0.00 ,$0.00 ,$0.00 ,$57.91 ,$57.91 ,"$14,976.50 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,701248,2/12/2026,9/12/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H56TM701248,,"$38,122.00 ",$0.00 ,"$38,122.00 ",2/12/2026,$0.00 ,$0.00 ,"$38,122.00 ","$38,122.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$89.49 ,$0.00 ,$0.00 ,$0.00 ,$89.49 ,$89.49 ,"$23,145.50 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/12/2026,701339,2/12/2026,9/12/2027,2026 Acura ACURAADX,Automobile,ACURAADX,3HDSA1H30TM701339,,"$35,575.00 ",$0.00 ,"$35,575.00 ",2/12/2026,$0.00 ,$0.00 ,"$35,575.00 ","$35,575.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$83.51 ,$0.00 ,$0.00 ,$0.00 ,$83.51 ,$83.51 ,"$21,599.11 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/17/2026,701400,2/17/2026,9/17/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H58TM701400,,"$38,698.00 ",$0.00 ,"$38,698.00 ",2/17/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$64.13 ,$0.00 ,$0.00 ,$0.00 ,$64.13 ,$64.13 ,"$16,584.86 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,701460,2/13/2026,9/13/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H57TM701460,,"$40,618.00 ",$0.00 ,"$40,618.00 ",2/13/2026,$0.00 ,$0.00 ,"$40,618.00 ","$40,618.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$89.74 ,$0.00 ,$0.00 ,$0.00 ,$89.74 ,$89.74 ,"$23,210.29 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/26/2026,701469,2/26/2026,9/26/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H50TM701469,,"$38,698.00 ",$0.00 ,"$38,698.00 ",2/26/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$16.03 ,$0.00 ,$0.00 ,$0.00 ,$16.03 ,$16.03 ,"$4,146.21 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,701577,2/23/2026,9/23/2027,2026 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H74TM701577,,"$44,561.20 ",$0.00 ,"$44,561.20 ",2/23/2026,$0.00 ,$0.00 ,"$44,561.20 ","$44,561.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$36.92 ,$0.00 ,$0.00 ,$0.00 ,$36.92 ,$36.92 ,"$9,548.83 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/26/2026,701606,2/26/2026,9/26/2027,2026 Acura ACURAADXA-EC,Automobile,ACURAADXA-EC,3HDSA1H56TM701606,,"$38,698.00 ",$0.00 ,"$38,698.00 ",2/26/2026,$0.00 ,$0.00 ,"$38,698.00 ","$38,698.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$16.03 ,$0.00 ,$0.00 ,$0.00 ,$16.03 ,$16.03 ,"$4,146.21 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,11/18/2025,715886,11/18/2025,6/18/2027,2025 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H53SM715886,A7756,"$39,750.00 ","$39,750.00 ",$0.00 ,,"($39,750.00)",$0.00 ,"($39,750.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$27.48 ,$0.00 ,$0.00 ,$0.00 ,$27.48 ,$451.71 ,"$7,098.21 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/16/2025,717162,12/16/2025,7/16/2027,2025 Acura ACURAADXAW-SP,Automobile,ACURAADXAW-SP,3HDSA2H54SM717162,,"$40,326.00 ","$40,326.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$40,326.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$155.95 ,$0.00 ,$0.00 ,$0.00 ,$155.95 ,$422.46 ,"$40,326.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Straight Line,Auto - Straight Line Plant - E,9/13/2018,HTLINE,9/13/2018,12/13/2101,2018 Straight Line STRAIGHTLINE,Automobile,STRAIGHTLINE,STRAIGHTLINE,,"$1,500,000.00 ","$1,500,000.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$1,500,000.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,151.02 ",$0.00 ,$0.00 ,$0.00 ,"$6,151.02 ","$81,448.99 ","$1,500,000.00 "
Total: ,,,,,,,,,,,,"$10,615,126.50 ","$7,349,391.70 ","$3,252,238.70 ",,"($3,631,816.00)",$0.00 ,"($379,577.30)","$6,969,814.40 ","$4,498.70 ",$0.00 ,$0.00 ,$0.00 ,"$4,498.70 ","$30,693.47 ",$0.00 ,$0.00 ,$0.00 ,"$30,693.47 ","$163,493.58 ","$7,846,171.49 "
